host_id,city,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,year,month
24467449,New York,Brooklyn,Bedford-Stuyvesant,40.68567,-73.95146,Entire home/apt,79,1,8,2018-11-18,0.47,2,2018,Nov
168015754,New York,Manhattan,Inwood,40.85925,-73.9297,Private room,40,3,33,2019-06-05,2.05,1,2019,Jun
155223823,New York,Manhattan,Harlem,40.82881,-73.94309,Shared room,85,1,1,2018-10-07,0.11,1,2018,Oct
167019780,New York,Brooklyn,Bedford-Stuyvesant,40.68117,-73.93537,Entire home/apt,105,3,41,2019-06-19,2.46,1,2019,Jun
2493425,New York,Brooklyn,Flatbush,40.65217,-73.95974,Private room,47,2,7,2018-03-31,0.4,1,2018,Mar
168044240,New York,Manhattan,NoHo,40.7275,-73.99168,Entire home/apt,265,2,42,2019-06-07,2.45,1,2019,Jun
16200683,New York,Manhattan,Harlem,40.81246,-73.95161,Entire home/apt,155,4,18,2019-04-20,1.05,1,2019,Apr
47844929,New York,Manhattan,Chelsea,40.73951,-73.99979,Entire home/apt,115,1,4,2018-02-25,0.24,1,2018,Feb
1678704,New York,Brooklyn,Bedford-Stuyvesant,40.69251,-73.9301,Private room,35,1,5,2018-09-01,0.46,3,2018,Sep
10782927,New York,Brooklyn,Bushwick,40.7,-73.91714,Entire home/apt,250,1,45,2019-06-17,2.56,1,2019,Jun
327778,New York,Brooklyn,Crown Heights,40.67508,-73.92269,Private room,36,3,8,2018-11-30,0.55,1,2018,Nov
119847900,New York,Manhattan,Washington Heights,40.8485,-73.93509,Private room,52,1,46,2019-06-25,2.73,1,2019,Jun
167995009,New York,Queens,Jamaica,40.66745,-73.78156,Private room,130,1,4,2018-08-07,0.27,1,2018,Aug
8125932,New York,Brooklyn,Windsor Terrace,40.65892,-73.98386,Private room,45,2,26,2019-06-23,1.6,1,2019,Jun
103104686,New York,Queens,Springfield Gardens,40.66658,-73.76581,Entire home/apt,228,2,4,2018-07-22,0.26,2,2018,Jul
168196322,New York,Brooklyn,East New York,40.66337,-73.88036,Entire home/apt,80,5,55,2019-06-24,3.31,1,2019,Jun
19962052,New York,Manhattan,Gramercy,40.73684,-73.98157,Entire home/apt,200,2,20,2019-05-07,1.17,3,2019,May
168211014,New York,Bronx,Mott Haven,40.80906,-73.92031,Entire home/apt,150,1,9,2019-06-30,0.72,1,2019,Jun
413447,New York,Brooklyn,Bushwick,40.70262,-73.91679,Private room,65,2,4,2018-08-31,0.36,2,2018,Aug
57791424,New York,Manhattan,East Village,40.72406,-73.98275,Entire home/apt,180,3,2,2018-07-08,0.15,1,2018,Jul
160054295,New York,Brooklyn,Crown Heights,40.67582,-73.94054,Private room,47,1,5,2019-01-02,0.53,1,2019,Jan
168279437,New York,Queens,Woodside,40.74211,-73.89067,Private room,40,1,7,2018-09-21,0.41,1,2018,Sep
126501524,New York,Brooklyn,Bedford-Stuyvesant,40.68518,-73.94283,Entire home/apt,125,2,61,2019-06-30,3.47,3,2019,Jun
168353272,New York,Manhattan,Chelsea,40.74376,-73.99313,Entire home/apt,220,1,9,2019-06-09,1.79,1,2019,Jun
38638199,New York,Manhattan,Midtown,40.75721,-73.96813,Private room,50,1,18,2018-07-30,1.01,1,2018,Jul
44862267,New York,Brooklyn,Williamsburg,40.70283,-73.93788,Private room,30,3,32,2019-06-08,1.85,1,2019,Jun
28913914,New York,Queens,Ridgewood,40.70228,-73.90097,Private room,90,1,4,2019-06-02,2.26,1,2019,Jun
168416827,New York,Brooklyn,Prospect Heights,40.67404,-73.96395,Private room,69,4,16,2019-06-21,0.95,1,2019,Jun
6237087,New York,Brooklyn,Williamsburg,40.71214,-73.94423,Private room,50,2,15,2019-05-21,0.97,1,2019,May
168429942,New York,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,4,2019-06-17,0.26,2,2019,Jun
9374496,New York,Manhattan,Gramercy,40.73307,-73.98347,Entire home/apt,150,3,16,2019-06-23,0.9,1,2019,Jun
168501789,New York,Brooklyn,Prospect-Lefferts Gardens,40.65676,-73.94139,Entire home/apt,150,3,1,2018-06-14,0.08,1,2018,Jun
7431741,New York,Brooklyn,Crown Heights,40.67336,-73.95383,Entire home/apt,110,2,2,2018-03-18,0.12,1,2018,Mar
162127741,New York,Brooklyn,Prospect-Lefferts Gardens,40.65757,-73.96039,Entire home/apt,110,5,28,2019-06-30,1.71,1,2019,Jun
22768255,New York,Brooklyn,Brooklyn Heights,40.6986,-73.99322,Entire home/apt,230,1,17,2018-09-17,0.97,1,2018,Sep
167567675,New York,Queens,Middle Village,40.71131,-73.87376,Entire home/apt,100,1,44,2019-06-23,4.33,1,2019,Jun
33822427,New York,Brooklyn,Bedford-Stuyvesant,40.69417,-73.94873,Entire home/apt,92,2,42,2019-05-27,2.47,1,2019,May
107183778,New York,Queens,Flushing,40.76936,-73.83035,Private room,98,1,26,2019-06-29,1.48,1,2019,Jun
168619140,New York,Brooklyn,Canarsie,40.63773,-73.91729,Private room,80,1,5,2019-02-16,0.53,2,2019,Feb
35559100,New York,Manhattan,Inwood,40.86529,-73.92213,Private room,55,1,28,2019-06-24,2.54,1,2019,Jun
4035432,New York,Brooklyn,South Slope,40.66013,-73.98649,Private room,100,2,9,2018-08-03,0.59,1,2018,Aug
168567714,New York,Brooklyn,East Flatbush,40.65875,-73.93698,Private room,68,1,18,2019-06-26,1.06,1,2019,Jun
27584983,New York,Manhattan,Lower East Side,40.71263,-73.98106,Entire home/apt,250,3,9,2018-06-12,0.53,1,2018,Jun
168784638,New York,Brooklyn,Williamsburg,40.71494,-73.96214,Entire home/apt,237,3,28,2019-06-03,2.09,1,2019,Jun
92524622,New York,Manhattan,East Harlem,40.80106,-73.94503,Entire home/apt,100,5,35,2019-05-31,2.19,1,2019,May
17848380,New York,Manhattan,Upper West Side,40.79551,-73.97221,Private room,120,1,14,2018-12-08,0.81,3,2018,Dec
168804578,New York,Manhattan,Morningside Heights,40.80895,-73.95894,Private room,60,1,23,2018-05-20,1.31,1,2018,May
45688186,New York,Brooklyn,Bedford-Stuyvesant,40.68613,-73.92815,Entire home/apt,105,1,72,2019-07-02,4.08,2,2019,Jul
98956556,New York,Brooklyn,Boerum Hill,40.68531,-73.97948,Entire home/apt,150,2,19,2019-06-05,1.13,1,2019,Jun
26243777,New York,Brooklyn,Bedford-Stuyvesant,40.68729,-73.92949,Entire home/apt,125,4,6,2019-04-19,0.36,2,2019,Apr
143460,New York,Brooklyn,Bushwick,40.69819,-73.92194,Private room,45,1,3,2018-07-29,0.21,2,2018,Jul
21283448,New York,Brooklyn,Prospect-Lefferts Gardens,40.65888,-73.95959,Entire home/apt,90,4,37,2019-01-02,2.18,1,2019,Jan
168348550,New York,Queens,Long Island City,40.75533,-73.93261,Entire home/apt,175,2,45,2019-06-22,2.84,1,2019,Jun
6762247,New York,Brooklyn,Bushwick,40.69185,-73.92052,Entire home/apt,125,1,2,2018-07-07,0.13,2,2018,Jul
74410137,New York,Manhattan,Harlem,40.80684,-73.94612,Private room,46,3,10,2018-12-20,0.57,1,2018,Dec
168946125,New York,Manhattan,Chinatown,40.71527,-73.99841,Entire home/apt,150,3,4,2018-04-17,0.23,1,2018,Apr
9630772,New York,Manhattan,Gramercy,40.73609,-73.98566,Private room,149,4,10,2019-01-02,0.65,2,2019,Jan
17719708,New York,Manhattan,East Harlem,40.80194,-73.94397,Private room,69,3,17,2019-07-06,1.27,1,2019,Jul
26808662,New York,Queens,Ridgewood,40.69864,-73.90746,Private room,44,1,4,2018-12-09,0.34,1,2018,Dec
34635838,New York,Staten Island,Bull's Head,40.60295,-74.17117,Private room,25,1,34,2019-05-16,2.06,2,2019,May
14117835,New York,Manhattan,East Village,40.721,-73.98186,Entire home/apt,150,2,3,2019-07-03,0.17,1,2019,Jul
87181550,New York,Brooklyn,Bushwick,40.68993,-73.90499,Private room,55,1,36,2019-05-29,2.07,1,2019,May
102841376,New York,Manhattan,East Village,40.72509,-73.98954,Private room,139,4,3,2018-07-31,0.17,1,2018,Jul
138706642,New York,Manhattan,Nolita,40.72011,-73.99535,Private room,125,1,1,2018-02-03,0.06,1,2018,Feb
8997485,New York,Brooklyn,Midwood,40.62427,-73.96194,Entire home/apt,69,2,64,2019-07-04,3.95,2,2019,Jul
1678861,New York,Brooklyn,Greenpoint,40.72016,-73.95462,Entire home/apt,275,2,3,2018-09-03,0.22,1,2018,Sep
30786898,New York,Brooklyn,Williamsburg,40.7195,-73.96084,Private room,125,3,1,2018-02-01,0.06,1,2018,Feb
6513281,New York,Brooklyn,Williamsburg,40.71174,-73.94956,Entire home/apt,249,2,54,2019-07-06,3.17,2,2019,Jul
169166409,New York,Queens,Astoria,40.7682,-73.92852,Shared room,32,2,28,2018-08-04,1.64,2,2018,Aug
3699016,New York,Brooklyn,Crown Heights,40.6774,-73.95133,Entire home/apt,140,2,54,2019-06-27,3.17,2,2019,Jun
12624093,New York,Manhattan,Upper West Side,40.7972,-73.96156,Entire home/apt,86,2,3,2018-04-06,0.19,1,2018,Apr
169201555,New York,Brooklyn,Crown Heights,40.66989,-73.9436,Private room,50,3,1,2018-05-19,0.07,1,2018,May
23254432,New York,Manhattan,Financial District,40.70351,-74.01266,Entire home/apt,165,2,27,2018-07-27,1.57,1,2018,Jul
17631246,New York,Manhattan,East Village,40.72997,-73.98772,Entire home/apt,150,2,20,2019-05-27,1.15,1,2019,May
169211917,New York,Brooklyn,East Flatbush,40.64016,-73.94119,Private room,80,1,1,2018-05-06,0.07,1,2018,May
169226619,New York,Brooklyn,Clinton Hill,40.69083,-73.9655,Private room,58,2,38,2019-06-20,2.38,1,2019,Jun
1164515,New York,Brooklyn,Bushwick,40.70332,-73.92766,Private room,38,2,13,2019-05-31,0.93,2,2019,May
116754031,New York,Brooklyn,East Flatbush,40.6329,-73.92784,Entire home/apt,80,1,53,2019-06-15,3.02,3,2019,Jun
425702,New York,Manhattan,Upper East Side,40.76805,-73.96765,Entire home/apt,169,1,67,2019-06-26,3.81,1,2019,Jun
22040625,New York,Queens,Long Island City,40.75561,-73.93596,Private room,59,2,1,2018-02-07,0.06,1,2018,Feb
90685499,New York,Brooklyn,Williamsburg,40.71126,-73.96009,Entire home/apt,195,6,6,2019-03-10,0.4,2,2019,Mar
7759203,New York,Manhattan,Upper East Side,40.77219,-73.94763,Entire home/apt,199,5,6,2018-12-07,0.44,1,2018,Dec
103745233,New York,Brooklyn,Crown Heights,40.67346,-73.93295,Private room,60,1,54,2019-03-31,3.07,1,2019,Mar
169382341,New York,Manhattan,East Village,40.72149,-73.98273,Private room,90,5,11,2019-06-22,0.69,2,2019,Jun
126184451,New York,Queens,Sunnyside,40.74526,-73.91355,Entire home/apt,78,4,26,2019-05-26,1.53,1,2019,May
11573876,New York,Manhattan,Financial District,40.70764,-74.00077,Private room,59,6,3,2018-04-02,0.17,1,2018,Apr
16005407,New York,Queens,Ridgewood,40.70619,-73.9145,Private room,37,2,17,2019-03-15,1.01,1,2019,Mar
26243777,New York,Brooklyn,Bedford-Stuyvesant,40.68599,-73.92967,Private room,45,2,48,2019-06-19,2.81,2,2019,Jun
169532780,New York,Brooklyn,East New York,40.67342,-73.89325,Entire home/apt,169,3,22,2019-03-31,1.3,1,2019,Mar
169546851,New York,Manhattan,Upper East Side,40.76365,-73.96683,Entire home/apt,275,2,63,2019-06-19,3.9,1,2019,Jun
16682397,New York,Manhattan,East Village,40.72753,-73.98412,Entire home/apt,190,2,5,2018-06-24,0.29,1,2018,Jun
111782745,New York,Brooklyn,Bushwick,40.70364,-73.93146,Private room,45,2,23,2018-08-19,1.39,2,2018,Aug
169686676,New York,Brooklyn,Crown Heights,40.67802,-73.9614,Private room,60,1,19,2019-06-23,1.17,1,2019,Jun
169514692,New York,Brooklyn,Carroll Gardens,40.67674,-73.99769,Entire home/apt,149,3,38,2019-06-18,2.38,1,2019,Jun
20413013,New York,Queens,Long Island City,40.74893,-73.94688,Entire home/apt,199,2,50,2019-06-21,2.95,1,2019,Jun
9110062,New York,Queens,Forest Hills,40.72454,-73.84103,Private room,72,1,5,2018-12-31,0.4,1,2018,Dec
104623425,New York,Brooklyn,Williamsburg,40.70542,-73.9411,Private room,60,3,1,2018-02-26,0.06,1,2018,Feb
34679426,New York,Manhattan,Midtown,40.76482,-73.97965,Private room,300,1,2,2018-04-02,0.13,1,2018,Apr
2256583,New York,Queens,Glendale,40.69507,-73.89599,Entire home/apt,195,5,1,2018-06-30,0.08,1,2018,Jun
169721146,New York,Brooklyn,Williamsburg,40.70856,-73.94281,Private room,65,2,74,2019-06-20,4.3,1,2019,Jun
2416281,New York,Brooklyn,Bedford-Stuyvesant,40.68898,-73.95835,Entire home/apt,98,3,45,2019-06-29,2.56,1,2019,Jun
34635838,New York,Staten Island,Bull's Head,40.60336,-74.17118,Private room,39,1,29,2019-05-20,1.81,2,2019,May
6726656,New York,Brooklyn,Bushwick,40.70285,-73.92563,Private room,50,6,3,2019-01-30,0.28,3,2019,Jan
51591390,New York,Manhattan,Upper East Side,40.77251,-73.95113,Shared room,75,1,30,2019-06-22,2.92,1,2019,Jun
136636824,New York,Brooklyn,Park Slope,40.67418,-73.97918,Entire home/apt,100,2,27,2019-06-02,1.56,1,2019,Jun
87782960,New York,Manhattan,Chelsea,40.74286,-73.99847,Private room,84,4,14,2019-06-30,0.82,1,2019,Jun
127545011,New York,Brooklyn,East Flatbush,40.65222,-73.95016,Private room,35,1,5,2018-11-30,0.42,1,2018,Nov
170008285,New York,Manhattan,Midtown,40.74779,-73.98734,Entire home/apt,220,3,36,2019-07-01,2.11,1,2019,Jul
36786792,New York,Manhattan,Murray Hill,40.74658,-73.97782,Private room,70,2,3,2018-01-31,0.17,1,2018,Jan
17478161,New York,Brooklyn,Bedford-Stuyvesant,40.68876,-73.95265,Entire home/apt,150,3,43,2019-07-02,2.86,1,2019,Jul
66111674,New York,Manhattan,East Village,40.72545,-73.98279,Private room,75,1,15,2018-07-22,0.88,1,2018,Jul
98272,New York,Brooklyn,Flatbush,40.652,-73.95805,Entire home/apt,110,3,32,2019-06-15,1.9,1,2019,Jun
25533198,New York,Brooklyn,Williamsburg,40.71998,-73.96141,Private room,53,4,1,2018-01-29,0.06,1,2018,Jan
170075022,New York,Manhattan,East Harlem,40.79846,-73.94239,Private room,89,1,63,2019-06-22,3.74,1,2019,Jun
170095185,New York,Brooklyn,Bushwick,40.70733,-73.92028,Private room,29,2,3,2018-02-21,0.17,1,2018,Feb
170092307,New York,Brooklyn,Williamsburg,40.7141,-73.96194,Entire home/apt,128,5,56,2019-06-12,3.32,1,2019,Jun
6329693,New York,Manhattan,East Harlem,40.80189,-73.94483,Entire home/apt,130,3,3,2019-06-20,0.21,1,2019,Jun
80331757,New York,Brooklyn,Sheepshead Bay,40.60407,-73.95302,Private room,50,2,13,2019-03-10,1.38,1,2019,Mar
163905917,New York,Manhattan,Hell's Kitchen,40.75715,-73.99759,Private room,110,2,13,2018-12-22,0.74,3,2018,Dec
84562428,New York,Queens,Forest Hills,40.73677,-73.84784,Private room,45,5,3,2018-09-13,0.2,2,2018,Sep
22748648,New York,Brooklyn,Williamsburg,40.71246,-73.96133,Private room,90,5,1,2018-02-21,0.06,1,2018,Feb
19074249,New York,Brooklyn,Bedford-Stuyvesant,40.67839,-73.92532,Entire home/apt,150,2,59,2019-06-08,3.55,1,2019,Jun
110966607,New York,Queens,Astoria,40.76097,-73.92191,Private room,47,3,24,2018-11-05,1.44,1,2018,Nov
158456362,New York,Manhattan,Washington Heights,40.83755,-73.94224,Private room,50,1,3,2018-04-02,0.19,1,2018,Apr
74873565,New York,Manhattan,Two Bridges,40.7116,-73.99568,Entire home/apt,175,2,8,2019-05-06,0.46,1,2019,May
46723570,New York,Staten Island,South Beach,40.5895,-74.09663,Shared room,20,4,1,2018-02-02,0.06,1,2018,Feb
10268766,New York,Brooklyn,Bedford-Stuyvesant,40.68156,-73.93722,Entire home/apt,140,4,19,2019-06-20,1.32,1,2019,Jun
22042097,New York,Queens,Woodhaven,40.69665,-73.85114,Entire home/apt,50,4,1,2018-03-03,0.06,1,2018,Mar
170413197,New York,Brooklyn,Flatbush,40.64786,-73.96125,Entire home/apt,100,2,1,2018-02-25,0.06,1,2018,Feb
20754560,New York,Manhattan,Murray Hill,40.75066,-73.9804,Entire home/apt,190,1,5,2018-05-16,0.29,1,2018,May
170424392,New York,Manhattan,Harlem,40.82101,-73.94065,Entire home/apt,130,4,3,2018-04-03,0.18,1,2018,Apr
1300215,New York,Brooklyn,Bushwick,40.6996,-73.91492,Private room,65,3,12,2018-08-27,0.89,1,2018,Aug
143212135,New York,Queens,St. Albans,40.70419,-73.75116,Private room,25,3,60,2019-06-09,3.61,1,2019,Jun
71733378,New York,Queens,Astoria,40.76475,-73.9289,Entire home/apt,175,1,21,2019-03-28,1.2,1,2019,Mar
170445076,New York,Queens,Queens Village,40.72249,-73.75486,Entire home/apt,200,2,58,2019-07-07,3.6,1,2019,Jul
170446723,New York,Queens,East Elmhurst,40.75735,-73.87845,Private room,55,2,11,2019-06-18,0.71,2,2019,Jun
170457264,New York,Brooklyn,Park Slope,40.67031,-73.98603,Entire home/apt,200,2,6,2019-02-18,0.36,1,2019,Feb
170458252,New York,Queens,Ditmars Steinway,40.77799,-73.90807,Entire home/apt,140,1,67,2019-06-05,4.14,1,2019,Jun
154262349,New York,Manhattan,Lower East Side,40.71884,-73.98354,Private room,160,4,23,2019-06-12,2.29,1,2019,Jun
39591103,New York,Queens,Astoria,40.76853,-73.9172,Private room,100,1,13,2019-06-01,0.91,1,2019,Jun
13878635,New York,Manhattan,Hell's Kitchen,40.76546,-73.99253,Private room,90,2,12,2018-10-07,0.71,2,2018,Oct
170567335,New York,Brooklyn,Fort Greene,40.69054,-73.97892,Private room,95,2,5,2019-01-25,0.74,1,2019,Jan
170574337,New York,Brooklyn,Williamsburg,40.71691,-73.96302,Entire home/apt,200,3,19,2019-05-20,1.1,1,2019,May
96810536,New York,Brooklyn,Gowanus,40.66621,-73.99256,Private room,169,1,2,2018-11-24,0.16,3,2018,Nov
170603631,New York,Queens,Douglaston,40.74807,-73.73674,Private room,65,2,29,2019-03-14,1.68,1,2019,Mar
29074867,New York,Manhattan,Chelsea,40.74142,-74.0025,Entire home/apt,150,2,4,2018-06-10,0.25,1,2018,Jun
170608951,New York,Brooklyn,Flatbush,40.65369,-73.95565,Private room,65,3,22,2019-06-10,1.4,1,2019,Jun
42677381,New York,Manhattan,Murray Hill,40.74882,-73.97788,Entire home/apt,250,3,9,2019-01-03,0.57,1,2019,Jan
166204258,New York,Brooklyn,Sheepshead Bay,40.6092,-73.9572,Private room,27,1,1,2018-02-05,0.06,1,2018,Feb
241559,New York,Brooklyn,Crown Heights,40.67697,-73.96317,Entire home/apt,115,3,37,2019-06-21,2.29,1,2019,Jun
170657264,New York,Brooklyn,Bushwick,40.70289,-73.92594,Private room,74,3,37,2019-06-02,2.27,1,2019,Jun
51536620,New York,Manhattan,Tribeca,40.71412,-74.00984,Private room,110,3,1,2018-02-28,0.06,1,2018,Feb
1339185,New York,Manhattan,East Village,40.72196,-73.98083,Entire home/apt,148,4,20,2019-06-18,1.39,1,2019,Jun
14328715,New York,Manhattan,East Village,40.72957,-73.98724,Entire home/apt,150,2,6,2018-03-04,0.35,1,2018,Mar
78913808,New York,Brooklyn,Crown Heights,40.67074,-73.94896,Entire home/apt,125,3,63,2019-07-05,4.36,1,2019,Jul
170724620,New York,Manhattan,Harlem,40.82089,-73.95018,Private room,65,1,50,2019-05-24,3.69,1,2019,May
45688186,New York,Brooklyn,Bedford-Stuyvesant,40.68804,-73.93013,Entire home/apt,150,1,14,2019-04-23,0.82,2,2019,Apr
10836962,New York,Bronx,Pelham Bay,40.85407,-73.83264,Entire home/apt,69,3,69,2019-06-19,4.21,1,2019,Jun
168988812,New York,Queens,Ridgewood,40.70068,-73.91008,Entire home/apt,118,6,2,2019-01-02,0.13,1,2019,Jan
8663057,New York,Manhattan,East Harlem,40.80375,-73.93599,Entire home/apt,115,3,67,2019-06-28,3.98,2,2019,Jun
133227147,New York,Brooklyn,Cypress Hills,40.6784,-73.8924,Private room,100,1,43,2019-06-23,2.65,1,2019,Jun
9388460,New York,Queens,Elmhurst,40.74711,-73.88188,Entire home/apt,125,3,56,2019-06-17,3.76,1,2019,Jun
12417778,New York,Manhattan,Upper East Side,40.77395,-73.95493,Entire home/apt,100,3,16,2019-06-26,0.95,1,2019,Jun
105758386,New York,Brooklyn,Williamsburg,40.70581,-73.93454,Entire home/apt,100,2,2,2018-03-21,0.12,1,2018,Mar
43495748,New York,Manhattan,Harlem,40.81767,-73.93771,Entire home/apt,120,4,21,2019-07-01,1.25,1,2019,Jul
14097466,New York,Brooklyn,Williamsburg,40.70849,-73.94535,Private room,140,3,1,2018-10-02,0.11,1,2018,Oct
16928139,New York,Queens,Sunnyside,40.74208,-73.92414,Private room,50,2,51,2019-07-01,3.17,1,2019,Jul
170857849,New York,Bronx,Pelham Bay,40.84934,-73.83345,Entire home/apt,119,3,28,2019-06-12,1.68,1,2019,Jun
162432541,New York,Brooklyn,Williamsburg,40.7117,-73.9624,Entire home/apt,200,3,40,2019-05-27,2.3,2,2019,May
170935045,New York,Manhattan,Upper West Side,40.78904,-73.97172,Entire home/apt,117,5,1,2018-02-23,0.06,1,2018,Feb
13126043,New York,Manhattan,Midtown,40.74422,-73.98473,Private room,145,2,29,2019-05-15,1.67,2,2019,May
4100176,New York,Manhattan,Morningside Heights,40.80557,-73.96441,Entire home/apt,125,5,1,2018-03-14,0.06,1,2018,Mar
25001097,New York,Brooklyn,Bedford-Stuyvesant,40.68209,-73.92015,Entire home/apt,50,5,9,2018-12-20,0.52,1,2018,Dec
7381386,New York,Bronx,Pelham Gardens,40.85929,-73.84229,Entire home/apt,60,3,41,2019-07-04,2.44,1,2019,Jul
22246427,New York,Brooklyn,Bedford-Stuyvesant,40.68799,-73.95202,Entire home/apt,110,2,58,2019-06-23,3.39,1,2019,Jun
171001581,New York,Brooklyn,Williamsburg,40.71181,-73.96383,Entire home/apt,104,1,27,2019-06-23,1.67,1,2019,Jun
157977326,New York,Queens,Maspeth,40.71415,-73.91426,Private room,45,1,55,2019-06-24,3.26,2,2019,Jun
87399457,New York,Brooklyn,Crown Heights,40.66896,-73.95347,Entire home/apt,220,4,4,2019-05-08,0.24,1,2019,May
171107511,New York,Queens,East Elmhurst,40.76393,-73.86444,Private room,80,2,1,2018-10-07,0.11,1,2018,Oct
16963843,New York,Brooklyn,Bushwick,40.69842,-73.92378,Private room,50,5,14,2018-08-30,0.88,2,2018,Aug
170294800,New York,Queens,Long Island City,40.75305,-73.93487,Private room,68,1,23,2019-06-17,1.33,1,2019,Jun
7216788,New York,Brooklyn,Williamsburg,40.71563,-73.9398,Entire home/apt,140,2,18,2019-06-23,1.07,1,2019,Jun
19930911,New York,Brooklyn,Crown Heights,40.67218,-73.94087,Entire home/apt,93,1,77,2019-06-22,4.49,1,2019,Jun
12554853,New York,Manhattan,Upper West Side,40.79653,-73.96887,Entire home/apt,75,1,32,2018-11-25,1.87,1,2018,Nov
31315978,New York,Brooklyn,Brownsville,40.67087,-73.91293,Entire home/apt,65,2,23,2019-06-29,2.88,1,2019,Jun
8108429,New York,Manhattan,East Village,40.72998,-73.9839,Entire home/apt,99,2,15,2019-06-23,0.89,1,2019,Jun
179246,New York,Brooklyn,Bedford-Stuyvesant,40.67958,-73.90858,Entire home/apt,119,3,54,2019-07-01,3.58,2,2019,Jul
9937471,New York,Manhattan,Harlem,40.81618,-73.94355,Private room,55,2,11,2018-12-17,1.15,1,2018,Dec
60373268,New York,Brooklyn,Bedford-Stuyvesant,40.6849,-73.91811,Entire home/apt,140,3,30,2019-06-18,1.88,1,2019,Jun
92192182,New York,Manhattan,Washington Heights,40.84697,-73.93776,Shared room,29,1,13,2018-06-18,0.75,2,2018,Jun
93263,New York,Brooklyn,Williamsburg,40.71043,-73.95575,Private room,94,2,52,2019-07-03,3.26,1,2019,Jul
92192182,New York,Manhattan,Washington Heights,40.84861,-73.93716,Entire home/apt,72,2,11,2018-07-08,0.64,2,2018,Jul
65171233,New York,Queens,Elmhurst,40.74252,-73.8899,Private room,31,3,21,2019-07-01,1.27,2,2019,Jul
76428733,New York,Manhattan,Morningside Heights,40.8045,-73.96383,Entire home/apt,150,6,1,2018-03-15,0.06,1,2018,Mar
87830046,New York,Brooklyn,Williamsburg,40.71276,-73.95897,Entire home/apt,250,3,41,2019-06-20,2.94,1,2019,Jun
2786998,New York,Manhattan,East Village,40.72629,-73.98417,Entire home/apt,150,2,20,2019-06-16,1.19,1,2019,Jun
